z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
1.2916145181476846,2.076131564875776,2.07485488629426,-1.0003689000913394,0.1613698001969735,0.8895494367959952,67.34211715241234
1.2953692115143929,2.080407953004406,2.0791335999310756,-1.0003633432256833,0.16070599965011265,0.8919899874843557,67.34210955448937
1.2991239048811014,2.08468956679628,2.0834175378535984,-1.0003578546554561,0.1600455092966182,0.894430538172716,67.34210282341003
1.3028785982478097,2.0889763874622456,2.0877066811881004,-1.0003524337027907,0.1593883054123588,0.8968710888610765,67.34209645764338
1.306633291614518,2.093268365380297,2.0920009802400883,-1.0003470792972318,0.15873434511247128,0.8993116395494369,67.34209009187673
1.3103879849812266,2.0975654915896405,2.096300425967103,-1.0003417908989007,0.15808361132741505,0.9017521902377973,67.34208372611008
1.3141426783479349,2.10186780109186,2.100605053275328,-1.0003365685232595,0.15743611439597913,0.9041927409261579,67.34207818058842
1.3178973717146432,2.1061752868525434,2.1049148550487757,-1.0003314116412592,0.15679183824290965,0.9066332916145182,67.34207300627251
1.3216520650813517,2.110487893899842,2.109229776253677,-1.0003263191246854,0.1561507372362985,0.9090738423028787,67.34206783195663
1.32540675844806,2.1148056134144957,2.1135498079950863,-1.0003212904328003,0.15551279462511258,0.911514392991239,67.34206265764072
1.3291614518147685,2.119128474509568,2.117874979296324,-1.0003163254914345,0.1548780169780619,0.9139549436795995,67.34205825946164
1.3329161451814768,2.1234564817420725,2.1222052946341052,-1.0003114239121833,0.15424639556165232,0.91639549436796,67.34205423776683
1.3366708385481851,2.127789574863646,2.126540693708924,-1.0003065845155614,0.15361788213794364,0.9188360450563204,67.34205021607201
1.3404255319148937,2.1321277451942597,2.130881167770752,-1.0003018067615017,0.15299246027315463,0.921276595744681,67.3420461943772
1.344180225281602,2.1364710160394655,2.135226740041587,-1.0002970904926345,0.15237013292408502,0.9237171464330414,67.34204290639481
1.3479349186483103,2.1408194033881967,2.1395774264297867,-1.0002924354529328,0.15175089840006015,0.9261576971214018,67.34203999927077
