w0_offset,hump_amp,w0,w_z2,H0_eff_z0p1,H0_eff_z0p3,H0_eff_z0p5,H0_eff_z1p0,H0_eff_z1p5,H0_mean_lowz,H0_mean_z0p1_to_1p5,delta_H0_lowz,omega_de_1090,target_distance,cmb_safe,w_reasonable,not_too_extreme_z2,score
-0.055,-0.005,-1.0554232899431126,-1.0051061746946761,67.22364926956051,66.9785467610929,66.84502818674362,66.7648875871811,66.80029688944657,67.015741405799,66.92248173880493,-0.3842585942010004,1.6310730952134422e-09,5.984258594200995,True,True,True,5.984258594200995
-0.04,-0.135,-1.0514288284640416,-1.1350771984906998,67.2332926740407,66.98495941460018,66.82862088445654,66.66766739263257,66.63882296564296,67.01562432436582,66.8706726662746,-0.38437567563418895,1.2179469604765123e-09,5.984375675634183,True,True,True,5.984375675634183
-0.049999999999999996,-0.05,-1.0542328994311265,-1.050096515713005,67.22637716556683,66.97931941416009,66.8374528529802,66.72891374421259,66.74164405348944,67.01438314423571,66.90274144608183,-0.3856168557642974,1.473794646007473e-09,5.985616855764292,True,True,True,5.985616855764292
-0.034999999999999996,-0.18,-1.0502384379520553,-1.1800675395090288,67.23602138076025,66.98573242518816,66.82106271091877,66.63229829970896,66.58254469541133,67.01427217228907,66.85153190239751,-0.3857278277109373,1.1005047625808333e-09,5.985727827710932,True,True,True,5.985727827710932
-0.045,-0.095,-1.0530425089191402,-1.0950868567313339,67.22910529066063,66.9800921833271,66.82988442532317,66.6931574802597,66.68383960522917,67.0130272997703,66.88321579695996,-0.3869727002297054,1.3316819858910813e-09,5.9869727002297,True,True,True,5.9869727002297
-0.055,-0.01,-1.0558465798862253,-1.0101061739536392,67.2221906772181,66.97445314948368,66.83872172349596,66.75471206093931,66.78796350725247,67.01178851673258,66.9156082236779,-0.38821148326742616,1.6114213874930327e-09,5.9882114832674205,True,True,True,5.9882114832674205
-0.04,-0.14,-1.0518521184071543,-1.1400771977496629,67.23183364484854,66.98086506862848,66.82232290598841,66.65761778166565,66.62687010328611,67.01167387315515,66.86390190088343,-0.38832612684485923,1.2032727329595142e-09,5.9883261268448535,True,True,True,5.9883261268448535
-0.049999999999999996,-0.055,-1.0546561893742392,-1.055096514971968,67.2249184498029,66.97522579331917,66.831149953739,66.71878373894283,66.72944682699541,67.01043139895368,66.89590495255985,-0.38956860104632085,1.4560378810208293e-09,5.989568601046315,True,True,True,5.989568601046315
-0.045,-0.1,-1.053465798862253,-1.1000868559902968,67.22764645147251,66.97599855330967,66.82358509020831,66.68307278845049,66.67177648767533,67.00907669833016,66.87641587422327,-0.3909233016698437,1.3156374411997345e-09,5.990923301669838,True,True,True,5.990923301669838
-0.055,-0.015,-1.0562698698293378,-1.015106173212602,67.22073215144974,66.970360244522,66.83241746857883,66.7445466795218,66.77565283658937,67.00783662151686,66.90874187613234,-0.3921633784831471,1.5920064500417479e-09,5.992163378483141,True,True,True,5.992163378483141
-0.04,-0.145,-1.0522754083502668,-1.1450771970086258,67.23037468223336,66.97677142948977,66.81602713511006,66.64757819464585,66.61493906277467,67.00772441561107,66.85713810085075,-0.3922755843889405,1.1887753053853342e-09,5.992275584388935,True,True,True,5.992275584388935
-0.049999999999999996,-0.06,-1.055079479317352,-1.0600965142309309,67.2234598006141,66.97113287917723,66.82484926245988,66.70866383530499,66.71727199711498,67.00648064741706,66.88907555493424,-0.3935193525829419,1.438495055407074e-09,5.993519352582936,True,True,True,5.993519352582936
-0.045,-0.105,-1.0538890888053656,-1.1050868552492599,67.22618767886028,66.97190563004268,66.8172879626836,66.67299815490367,66.6597354541394,67.00512709052886,66.86962297612592,-0.3948729094711467,1.2997862064853522e-09,5.994872909471141,True,True,True,5.994872909471141
-0.055,-0.02,-1.0566931597724505,-1.020106172471565,67.21927369225548,66.9662680461767,66.82611542162043,66.73439143377624,66.76336482841441,67.00388572001754,66.90188268444865,-0.39611427998246995,1.5728254301731419e-09,5.996114279982464,True,True,True,5.996114279982464
-0.04,-0.15,-1.0526986982933795,-1.1500771962675886,67.22891578619506,66.97267849715305,66.80973357144629,66.63754862235176,66.60302979615632,67.00377595159814,66.8503812546605,-0.3962240484018622,1.1744525476098314e-09,5.9962240484018565,True,True,True,5.9962240484018565
-0.049999999999999996,-0.065,-1.0555027692604644,-1.0650965134898938,67.22200121800019,66.96704067170315,66.81855077876982,66.69855402412107,66.7051195151703,67.00253088949104,66.88225324155289,-0.3974691105089647,1.4211635915539524e-09,5.997469110508959,True,True,True,5.997469110508959
-0.045,-0.11,-1.0543123787484783,-1.1100868545082228,67.22472897282398,66.96781341349504,66.81099304237485,66.66293357041803,66.64771645632997,67.00117847623129,66.86283709108838,-0.39882152376871716,1.2841259526854544e-09,5.9988215237687115,True,True,True,5.9988215237687115
-0.055,-0.025,-1.0571164497155632,-1.025106171730528,67.21781529963518,66.96217655441663,66.81981558224871,66.7242463145476,66.75109943374338,66.99993581210018,66.8950306369183,-0.40006418789982945,1.5538755095708875e-09,6.000064187899824,True,True,True,6.000064187899824
-0.04,-0.155,-1.0531219882364922,-1.1550771955265517,67.2274569567335,66.96858627158706,66.8034422146219,66.62752905555949,66.5911422555446,66.99982848098081,66.8436313508093,-0.4001715190191959,1.1603023551535498e-09,6.00017151901919,True,True,True,6.00017151901919
-0.049999999999999996,-0.07,-1.055926059203577,-1.0700965127488569,67.22054270196124,66.96294917086568,66.81225450229564,66.68845429621062,66.6929893325446,66.99858212504085,66.87543800077556,-0.4014178749591508,1.4040409429051238e-09,6.001417874959145,True,True,True,6.001417874959145
-0.045,-0.115,-1.054735668691591,-1.1150868537671856,67.22327033336356,66.9637219036354,66.80470032890744,66.65287902578879,66.63571944601804,66.99723085530213,66.85605820754265,-0.40276914469787073,1.2686543787988655e-09,6.002769144697865,True,True,True,6.002769144697865
-0.055,-0.03,-1.0575397396586759,-1.0301061709894908,67.21635697358876,66.95808576921056,66.81351795009105,66.71411131267686,66.73885660364924,66.99598689763013,66.88818572184331,-0.4040131023698734,1.5351539038746581e-09,6.004013102369868,True,True,True,6.004013102369868
-0.04,-0.16,-1.0535452781796049,-1.1600771947855146,67.22599819384877,66.96449475276039,66.79715306426085,66.61751948504205,66.57927639311816,66.99588200362332,66.83688837780605,-0.40411799637668366,1.1463226488925005e-09,6.004117996376678,True,True,True,6.004117996376678
-0.049999999999999996,-0.075,-1.0563493491466898,-1.0750965120078197,67.21908425249708,66.95885837663371,66.8059604326634,66.67836464238965,66.68088140068166,66.9946343539314,66.8686298209731,-0.4053656460686028,1.3871245935860046e-09,6.005365646068597,True,True,True,6.005365646068597
-0.045,-0.12,-1.0551589586347034,-1.1200868530261487,67.22181176047883,66.9596311004326,66.79840982190633,66.64283451180857,66.62374437503867,66.99328422760591,66.84928631393299,-0.40671577239409373,1.2533692115476487e-09,6.006715772394088,True,True,True,6.006715772394088
-0.055,-0.035,-1.0579630296017886,-1.0351061702484539,67.2148987141162,66.9539956905271,66.80722252477439,66.70398641900164,66.72663628926311,66.99203897647256,66.8813479275365,-0.4079610235274487,1.5166578622710146e-09,6.007961023527443,True,True,True,6.007961023527443
-0.04,-0.165,-1.0539685681227176,-1.1650771940444775,67.22453949754066,66.96040394064183,66.79086611998694,66.6075199015702,66.56743216112199,66.99193651938981,66.83015232417232,-0.4080634806101955,1.1325113747526613e-09,6.00806348061019,True,True,True,6.00806348061019
-0.049999999999999996,-0.08,-1.0567726390898025,-1.0800965112667826,67.21762586960769,66.95476828897564,66.79966856949876,66.66828505347115,66.66879567108607,66.99068757602737,66.86182869052786,-0.40931242397263645,1.3704120580340974e-09,6.009312423972631,True,True,True,6.009312423972631
-0.045,-0.125,-1.0555822485778161,-1.1250868522851116,67.22035325416978,66.95554100385506,66.79212152099593,66.6328000192673,66.61179119529018,66.98933859300693,66.84252139871565,-0.4106614069930714,1.2382682050430565e-09,6.010661406993066,True,True,True,6.010661406993066
-0.055,-0.04,-1.058386319544901,-1.0401061695074167,67.21344052121742,66.94990631833522,66.80092930592522,66.69387162435652,66.71443844177558,66.98809204849262,66.874517242322,-0.4119079515073878,1.4983846670892394e-09,6.011907951507382,True,True,True,6.011907951507382
-0.04,-0.17,-1.05439185806583,-1.1700771933034406,67.22308086780916,66.95631383519995,66.78458138142335,66.5975302959123,66.55560951186746,66.98799202814415,66.82342317844245,-0.41200797185585714,1.1188665034081775e-09,6.0120079718558515,True,True,True,6.0120079718558515
-0.049999999999999996,-0.085,-1.0571959290329151,-1.0850965105257455,67.21616755329299,66.95067890786045,66.79337891242712,66.65821552026537,66.65673209532468,66.98674179119352,66.85503459783412,-0.41325820880648223,1.3539008806337842e-09,6.0132582088064765,True,True,True,6.0132582088064765
-0.06,0.0,-1.06,-1.0001158277480509,67.20925571529,66.94504518845649,66.80219203006905,66.71959473507845,66.76068089454444,66.98549764460519,66.8873537126877,-0.4145023553948164,1.638307688099337e-09,6.014502355394811,True,True,True,6.014502355394811
-0.045,-0.13,-1.0560055385209288,-1.1300868515440745,67.21889481443638,66.9514516138717,66.78583542580049,66.62277553895198,66.59985985873595,66.98539395136952,66.8357634503593,-0.414606048630489,1.223349140455552e-09,6.014606048630483,True,True,True,6.014606048630483
-0.055,-0.045,-1.0588096094880137,-1.0451061687663796,67.21198239489232,66.94581765260328,66.79463829316988,66.68376691957285,66.7022630124356,66.98414611355516,66.86769365453479,-0.4158538864448502,1.480331633401996e-09,6.0158538864448445,True,True,True,6.0158538864448445
-0.04,-0.17500000000000002,-1.0548151480089427,-1.1750771925624035,67.22162230465423,66.95222443640348,66.77829884819309,66.58755065883427,66.54380839773272,66.98404852975027,66.81670092916356,-0.41595147024973755,1.1053860299831755e-09,6.015951470249732,True,True,True,6.015951470249732
-0.049999999999999996,-0.09,-1.0576192189760278,-1.0900965097847086,67.21470930355294,66.9465902332566,66.78709146107333,66.64815603357914,66.64469062502599,66.9827969992943,66.8482475312976,-0.4172030007057117,1.3375886353555154e-09,6.017203000705706,True,True,True,6.017203000705706
-0.06,-0.005,-1.0604232899431127,-1.0051158270070137,67.20779777894981,66.9409572380291,66.79589966211005,66.70945472851062,66.74839214534838,66.98155155969631,66.88050031058958,-0.4184484403036919,1.6185688156129478e-09,6.018448440303686,True,True,True,6.018448440303686
-0.045,-0.135,-1.0564288284640415,-1.1350868508030376,67.21743644127847,66.94736293045088,66.77955153594351,66.61276106164736,66.58795031740318,66.98145030255762,66.82901245734467,-0.418549697442387,1.2086098256888036e-09,6.018549697442381,True,True,True,6.018549697442381
-0.055,-0.05,-1.0592328994311264,-1.0501061680253427,67.21052433514087,66.94172969330018,66.78834948613397,66.67367229547887,66.69010995255229,66.98020117152501,66.86087715252123,-0.4197988284749954,1.4624961086308537e-09,6.01979882847499,True,True,True,6.01979882847499
-0.04,-0.18,-1.0552384379520554,-1.1800771918213664,67.22016380807574,66.94813574422088,66.77201851991849,66.57758098109913,66.5320287711623,66.9801060240717,66.8099855648953,-0.4198939759283036,1.0920679737571968e-09,6.019893975928298,True,True,True,6.019893975928298
-0.049999999999999996,-0.095,-1.0580425089191403,-1.0950965090436715,67.2132511203874,66.94250226513266,66.7808062150618,66.6381065842164,66.63267121188012,66.97885320019395,66.84146747933568,-0.42114679980605274,1.3214729253993461e-09,6.021146799806047,True,True,True,6.021146799806047
-0.06,-0.01,-1.0608465798862254,-1.0101158262659766,67.20633990918226,66.93686999394767,66.78960949987034,66.69932483667321,66.73612603123185,66.97760646766676,66.87365405418106,-0.4223935323332455,1.599067763585586e-09,6.02239353233324,True,True,True,6.02239353233324
-0.045,-0.14,-1.0568521184071542,-1.1400868500620003,67.21597813469607,66.94327495356127,66.77326985104825,66.60275657813477,66.57606252338422,66.9775076464352,66.82226840816492,-0.42249235356480597,1.1940480950575601e-09,6.0224923535648,True,True,True,6.0224923535648
-0.055,-0.055,-1.059656189374239,-1.0551061672843056,67.20906634196298,66.93764244039417,66.78206288444252,66.66358774289918,66.67797921349421,66.97625722226657,66.85406772463861,-0.4237427777334375,1.4448754721565128e-09,6.023742777733432,True,True,True,6.023742777733432
-0.049999999999999996,-0.1,-1.058465798862253,-1.1000965083026344,67.21179300379634,66.93841500345725,66.77452317401674,66.62806716297887,66.62067380764144,66.97491039375677,66.83469443037812,-0.4250896062432332,1.3055513828427737e-09,6.0250896062432275,True,True,True,6.0250896062432275
-0.06,-0.015,-1.061269869829338,-1.0151158255249397,67.20488210598724,66.93278345618091,66.78332154297627,66.68920505041325,66.72388250325753,66.97366236838147,66.86681493176305,-0.4263376316185372,1.5798016666777735e-09,6.0263376316185315,True,True,True,6.0263376316185315
-0.045,-0.145,-1.0572754083502667,-1.1450868493209632,67.21451989468908,66.93918768317137,66.76699037073767,66.59276207919385,66.56419642883712,66.97356598286603,66.81553129132581,-0.4264340171339711,1.1796618089694794e-09,6.026434017133965,True,True,True,6.026434017133965
-0.055,-0.06,-1.0600794793173518,-1.0601061665432685,67.20760841535855,66.93355589385409,66.7757784877207,66.65351325265586,66.6658707466905,66.97231426564444,66.84726535925593,-0.42768573435556334,1.4274671349337602e-09,6.027685734355558,True,True,True,6.027685734355558
-0.049999999999999996,-0.105,-1.0588890888053657,-1.1050965075615973,67.21033495377972,66.93432844819876,66.76824233756159,66.61803776066498,66.60869836412573,66.97096857984668,66.82792837286615,-0.4290314201533221,1.2898216682927958e-09,6.029031420153316,True,True,True,6.029031420153316
-0.06,-0.02,-1.0616931597724506,-1.0201158247839026,67.20342436936473,66.92869762469714,66.77703579105325,66.67909536057437,66.71166151254563,66.96971926170504,66.85998293164701,-0.43028073829496805,1.5607676940725928e-09,6.030280738294962,True,True,True,6.030280738294962
-0.045,-0.15,-1.0576986982933794,-1.1500868485799263,67.21306172125738,66.93510111924954,66.76071309463396,66.5827775556011,66.55235198598487,66.96962531171363,66.80880109534537,-0.4303746882863777,1.1654488536107228e-09,6.030374688286372,True,True,True,6.030374688286372
-0.055,-0.065,-1.0605027692604643,-1.0651061658022314,67.20615055532751,66.92947005364823,66.76949629559267,66.64344881556775,66.65378450363076,66.96837230152279,66.84047004475337,-0.4316276984772145,1.4102685391110642e-09,6.031627698477209,True,True,True,6.031627698477209
-0.049999999999999996,-0.11,-1.0593123787484784,-1.1100965068205602,67.20887697033741,66.93024259932575,66.76196370531949,66.60801836807022,66.59674483321342,66.96702775832755,66.82116929525326,-0.4329722416724593,1.2742814705422066e-09,6.032972241672454,True,True,True,6.032972241672454
-0.06,-0.025,-1.0621164497155633,-1.0251158240428655,67.20196669931461,66.924612499465,66.77075224372655,66.66899575799688,66.6994630102742,66.96577714750205,66.85315804215546,-0.4342228524979532,1.5419630490597412e-09,6.0342228524979475,True,True,True,6.0342228524979475
-0.045,-0.155,-1.058121988236492,-1.1550868478388892,67.211603614401,66.93101526176436,66.75443802235897,66.57280299813053,66.5405291471164,66.96568563284144,66.80207780875425,-0.43431436715856364,1.1514071406353873e-09,6.034314367158558,True,True,True,6.034314367158558
-0.055,-0.07,-1.060926059203577,-1.0701061650611945,67.20469276186991,66.9253849197451,66.76321630768261,66.63339442245048,66.64172043586586,66.96443132976587,66.83368176952278,-0.43556867023413304,1.3932771576547235e-09,6.035568670234127,True,True,True,6.035568670234127
