H0,theta_star,r_s_Mpc,D_M_Mpc,model
59.71619365609349,0.010113108393129186,143.51332850282424,14190.822734613103,lcdm
59.757929883138566,0.010114412529928885,143.51332850279886,14188.992991746987,lcdm
59.79966611018364,0.010115716305834131,143.51332850277345,14187.16422681839,lcdm
59.841402337228715,0.010117019721118448,143.51332850274804,14185.336438870012,lcdm
59.88313856427379,0.010118322776054995,143.51332850272266,14183.509626945966,lcdm
59.924874791318864,0.010119625470916533,143.51332850269716,14181.683790091805,lcdm
59.96661101836394,0.01012092780597547,143.5133285026717,14179.858927354502,lcdm
60.00834724540901,0.010122229781503827,143.51332850264623,14178.035037782449,lcdm
60.05008347245409,0.010123531397773257,143.51332850262074,14176.21212042544,lcdm
60.09181969949917,0.01012483265505503,143.51332850259521,14174.390174334709,lcdm
60.13355592654424,0.010126133553620045,143.51332850256966,14172.569198562893,lcdm
60.17529215358932,0.010127434093738844,143.51332850254414,14170.749192164027,lcdm
60.21702838063439,0.010128734275681587,143.51332850251853,14168.930154193542,lcdm
60.25876460767947,0.010130034099718065,143.51332850249295,14167.112083708304,lcdm
60.30050083472454,0.010131333566117694,143.51332850246735,14165.294979766555,lcdm
60.342237061769616,0.010132632675149534,143.51332850244174,14163.478841427932,lcdm
60.383973288814694,0.010133931427082278,143.5133285024161,14161.663667753464,lcdm
60.425709515859765,0.010135229822184235,143.5133285023904,14159.849457805583,lcdm
60.46744574290484,0.010136527860723365,143.51332850236477,14158.036210648104,lcdm
60.509181969949914,0.010137825542967265,143.51332850233902,14156.223925346201,lcdm
60.55091819699499,0.010139122869183153,143.51332850231339,14154.412600966476,lcdm
60.59265442404006,0.010140419839637895,143.5133285022876,14152.602236576857,lcdm
60.63439065108514,0.010141716454597993,143.51332850226186,14150.792831246688,lcdm
60.67612687813022,0.010143012714329587,143.51332850223608,14148.984384046662,lcdm
60.71786310517529,0.010144308619098461,143.51332850221027,14147.176894048842,lcdm
60.75959933222037,0.010145604169170031,143.5133285021845,14145.370360326675,lcdm
60.80133555926544,0.010146899364809359,143.51332850215866,14143.564781954945,lcdm
60.84307178631052,0.010148194206281144,143.51332850213288,14141.76015800983,lcdm
60.884808013355595,0.010149488693849736,143.513328502107,14139.956487568823,lcdm
60.926544240400666,0.010150782827779117,143.51332850208112,14138.153769710814,lcdm
60.968280467445744,0.010152076608332929,143.51332850205523,14136.352003516013,lcdm
61.010016694490815,0.010153370035774444,143.5133285020293,14134.551188065992,lcdm
61.05175292153589,0.01015466311036659,143.51332850200342,14132.751322443673,lcdm
61.09348914858097,0.010155955832371935,143.51332850197744,14130.952405733311,lcdm
61.13522537562604,0.010157248202052698,143.5133285019515,14129.154437020512,lcdm
61.17696160267112,0.01015854021967075,143.5133285019255,14127.357415392205,lcdm
61.21869782971619,0.010159831885487598,143.5133285018995,14125.561339936672,lcdm
61.26043405676127,0.010161123199764416,143.5133285018735,14123.766209743508,lcdm
61.30217028380635,0.010162414162762015,143.51332850184747,14121.972023903654,lcdm
61.34390651085142,0.010163704774740863,143.5133285018214,14120.17878150937,lcdm
61.3856427378965,0.01016499503596109,143.51332850179537,14118.386481654228,lcdm
61.42737896494157,0.010166284946682452,143.51332850176925,14116.59512343314,lcdm
61.469115191986646,0.010167574507164387,143.51332850174313,14114.804705942326,lcdm
61.51085141903172,0.010168863717665975,143.513328501717,14113.015228279324,lcdm
61.552587646076795,0.01017015257844595,143.5133285016909,14111.226689542986,lcdm
61.59432387312187,0.010171441089762707,143.51332850166474,14109.43908883346,lcdm
61.636060100166944,0.01017272925187429,143.5133285016386,14107.652425252227,lcdm
61.67779632721202,0.010174017065038411,143.5133285016124,14105.866697902042,lcdm
61.71953255425709,0.010175304529512432,143.51332850158616,14104.081905886984,lcdm
61.76126878130217,0.010176591645553379,143.51332850155993,14102.298048312423,lcdm
61.80300500834724,0.010177878413417942,143.51332850153372,14100.51512428502,lcdm
61.84474123539232,0.010179164833362451,143.51332850150743,14098.733132912745,lcdm
61.8864774624374,0.010180450905642924,143.5133285014811,14096.952073304836,lcdm
61.92821368948247,0.010181736630515026,143.51332850145485,14095.171944571843,lcdm
61.96994991652755,0.010183022008234094,143.51332850142853,14093.392745825573,lcdm
62.01168614357262,0.010184307039055105,143.51332850140219,14091.614476179157,lcdm
62.053422370617696,0.010185591723232738,143.51332850137584,14089.837134746953,lcdm
62.095158597662774,0.010186876061021302,143.51332850134946,14088.060720644646,lcdm
62.136894824707845,0.0101881600526748,143.5133285013231,14086.28523298916,lcdm
62.17863105175292,0.010189443698446873,143.51332850129668,14084.510670898719,lcdm
62.220367278797994,0.010190726998590853,143.51332850127025,14082.737033492791,lcdm
62.26210350584307,0.01019200995335973,143.5133285012438,14080.96431989213,lcdm
62.30383973288815,0.010193292563006162,143.51332850121736,14079.192529218746,lcdm
