PGC,NGC,UGC,IC,ra,dec,Dist,logMstar,logSFR,GammaStar,PGC_NAME
2394,,,,9.916040420000002,3.53625011,57.5439606,10.2040081,-1.20626116,0.5,PGC2394
2395,,,,9.919631,-14.2371378,55.7699013,9.86204147,0.0751018002999999,0.262764812,PGC2395
2396,,,,9.92974949,9.00527763,65.2529984,10.0086555,0.188296393,0.270545036,PGC2396
2412,,,,10.0231113,-20.0636902,54.600956,9.58306217,-0.174633965,0.256028175,PGC2412
2432,,,,10.1239424,25.0272579,67.0501556,9.99735928,-0.3011348839999999,0.3902017469999999,PGC2432
2433,,,,10.1310472,-45.9854012,50.4661369,10.3458195,-0.517677546,0.5,PGC2433
2436,,,,10.1459312,83.2224731,26.8999996,8.92325783,-0.52686584,0.1999999879999999,PGC2436
2437,,,,10.1458387,-13.8727169,19.0,10.3675032,-0.2986948489999999,0.490751117,PGC2437
2445,,,,10.1840067,-63.4407196,21.2000008,9.04093838,-0.7747749689999999,0.2694582939999999,PGC2445
2458,,,,10.265131,31.7328224,69.4384384,10.7328815,0.0947307646,0.482870042,PGC2458
2465,,,,10.30229,-13.5462437,21.8474255,8.7730732,-1.81227684,0.4000385699999999,PGC2465
2470,,,,10.3197823,-5.28572273,50.4661369,9.56377697,-0.675644338,0.374666184,PGC2470
2471,,,,10.3214388,-43.6330566,54.600956,8.78332138,-0.8768572209999999,0.2340654879999999,PGC2471
2478,,,,10.3620176,-21.0480576,16.7999992,9.13045788,-0.917249143,0.325622261,PGC2478
2479,,,,10.3667488,25.4993439,63.9146118,10.9300404,0.6175022719999999,0.393922627,PGC2479
2482,,,,10.3911762,-10.0214825,55.7699013,10.9964285,-0.0594260208,0.5,PGC2482
2492,,,,10.4394455,-16.8617134,25.4699993,9.14918995,-0.932752311,0.3342173399999999,PGC2492
2493,,,,10.436285,36.3589706,73.0130463,9.78090382,-0.0311269498999999,0.26859808,PGC2493
2501,,,,10.4602728,-9.30315304,235.396729,11.8179474,0.48900187,0.5,PGC2501
2504,,,,10.465353,32.9912491,73.0130463,9.67433262,-0.354148448,0.3208281399999999,PGC2504
2526,,,,10.5612926,-18.1617203,16.7999992,9.15449333,-1.37175691,0.383660555,PGC2526
2536,,,,10.591917,29.6416111,71.8124466,10.563838,0.245052412,0.3955811559999999,PGC2536
2553,,,,10.6652508,29.8759441,71.8124466,9.17408752,-0.806542873,0.3090012369999999,PGC2553
2557,,,,10.6846838,41.2689781,0.790000021,,,,PGC2557
2559,,,,10.6905775,-23.5612965,83.17630769999998,10.6101971,1.23693705,0.1999999879999999,PGC2559
2572,,,,10.7252188,32.5809402,71.8124466,10.2175522,0.3054172989999999,0.292341709,PGC2572
2578,,,,10.7652359,-22.2475643,4.9000001,7.58873367,-2.8133173,0.417876214,PGC2578
2597,,,,10.8660126,-0.124968402,59.9239311,10.4159307,0.3796464199999999,0.322771132,PGC2597
2599,,,,10.8727875,30.0525246,73.0130463,9.92533588,-0.665887713,0.469756424,PGC2599
2600,,,,10.884903,14.3425579,64.6844788,10.7628603,0.733319163,0.3210919199999999,PGC2600
2614,,,,10.9616299,32.8531876,70.631752,10.6705399,-0.2593810859999999,0.5,PGC2614
2617,,,,10.9838791,1.84994793,65.8566589,10.0364513,-0.1452841759999999,0.359681517,PGC2617
2622,,,,11.0181437,28.8752193,71.219696,8.8128109,-0.8112190959999999,0.2261282209999999,PGC2622
2639,,,,11.1074572,16.8133335,65.2529984,,,,PGC2639
2642,,,,11.1562958,-3.75928473,52.8201675,10.1194563,0.00367680425,0.3427843449999999,PGC2642
2643,,,,11.130084,16.8394451,64.6844788,10.0977907,-1.04854774,0.5,PGC2643
2646,,,,11.2016249,5.13580561,42.2474174,9.46760178,-0.4395662249999999,0.291146308,PGC2646
2675,,,,11.44347,-15.5968723,12.0,8.55847263,-1.25324285,0.268524319,PGC2675
2683,,,,11.4902611,-20.608839,56.3638191,9.38865757,-0.1963422149999999,0.2176875319999999,PGC2683
2687,,,,11.5036182,29.9595184,71.219696,10.5669098,-0.98509711,0.5,PGC2687
2689,,,,11.5140753,-11.5054502,18.0,8.85743809,-1.07979119,0.298407495,PGC2689
2691,,,,11.5225515,-1.72338057,58.1567688,10.456502,0.819164693,0.229036868,PGC2691
2699,,,,11.5547628,19.4899158,31.6000004,9.4977808,-0.785498023,0.3861823079999999,PGC2699
2710,,,,11.6007509,-13.4423447,19.0,9.26208401,-0.63141197,0.2240217029999999,PGC2710
2711,,,,11.6019163,29.6240826,73.6206512,9.94817924,-0.5188718439999999,0.4355170729999999,PGC2711
2722,,,,11.6428757,29.7251949,71.219696,9.88441086,-0.365052313,0.377293855,PGC2722
2739,,,,11.7095652,26.4757271,73.0130463,9.46208954,-0.520359039,0.3094479139999999,PGC2739
2742,,,,11.7183475,30.2752991,70.0165176,9.6279192,-0.19518277,0.271187395,PGC2742
2743,,,,11.7332773,32.6753197,72.4102173,10.9749422,0.460553706,0.4484889209999999,PGC2743
2753,,,,11.7765837,-31.5813484,23.0038319,8.28640938,-1.67692041,0.3047629889999999,PGC2753
2758,,,,11.785718,-20.7604504,3.70000005,9.4844799,-0.759964705,0.37597993,PGC2758
2766,,,,11.8273811,27.8274307,70.0165176,10.6703415,-0.0751166567,0.5,PGC2766
2767,,,,11.8256674,-80.8004456,55.7956238,10.1787987,0.368239939,0.2682544889999999,PGC2767
2778,,,,11.8649578,-31.4216938,21.5,10.2642584,-1.70643437,0.5,PGC2778
2789,,,,11.8879662,-25.2884426,3.68000007,10.4691801,0.6852287049999999,0.262073219,PGC2789
2797,,,,11.9148684,-27.9475613,23.0038319,8.77438641,-2.62630177,0.5,PGC2797
2800,,,,11.9433842,-9.83508301,81.9974289,10.8390188,0.0306763817,0.5,PGC2800
2802,,,,11.9471092,-11.4687138,18.0,9.49866676,-0.707401931,0.2989356819999999,PGC2802
2805,,,,11.9480247,-9.89953041,18.0,8.540801999999998,-1.16648734,0.2445774669999999,PGC2805
2806,,,,11.9751253,19.5968056,67.0501556,10.8074989,0.2946755589999999,0.4480583369999999,PGC2806
2812,,,,11.9513474,-9.37871838,59.3198471,10.3113842,-0.168769315,0.439097285,PGC2812
2818,,,,12.0062504,8.29705524,76.59494019999998,10.910964,0.7273300289999999,0.360171556,PGC2818
2819,,,,12.0061359,27.6241627,77.0903625,11.2454653,0.202493936,0.5,PGC2819
2820,,,,12.0136766,-2.77530074,57.5704384,10.7853546,0.552512407,0.372947723,PGC2820
2821,,,,12.0165358,-78.5970612,57.5439606,9.75098896,-0.329643428,0.33388716,PGC2821
2831,,,,12.0872803,-38.2343941,68.8335266,10.55616,-0.989385784,0.5,PGC2831
2834,,,,12.099,4.09186125,30.0,8.73672867,-1.04670787,0.1999999879999999,PGC2834
2841,,,,12.1341658,-40.1730537,48.7079811,8.95012379,-0.591279745,0.208422244,PGC2841
2855,,,,12.196311,31.9569931,67.0501556,10.6325254,1.08471096,0.2097737789999999,PGC2855
2861,,,,12.221859,-2.38202167,57.5704384,9.67411327,0.281338543,0.1999999879999999,PGC2861
2872,,,,12.2939997,-75.344429,59.3198471,9.20607376,-0.764750361,0.306596339,PGC2872
2883,,,,12.3578835,-1.77139616,55.1823044,10.3751993,-0.310109705,0.4961394969999999,PGC2883
2901,,,,12.449091,32.2776909,68.8335266,11.4368582,0.535719514,0.5,PGC2901
2902,,,,12.457058,-21.0130157,3.42000008,6.77666426,-3.13044047,0.291131079,PGC2902
2905,,,,12.4675045,0.963004827,66.4660492,10.0439081,-0.0782249421,0.3444008829999999,PGC2905
2911,,,,12.4851494,-12.2178917,57.5439606,9.01069069,-0.417481661,0.1999999879999999,PGC2911
2914,,,,12.4939938,21.7198677,66.4660492,9.82325077,-0.311113864,0.347519666,PGC2914
2919,,,,12.5170822,-66.5527191,18.0,8.94957447,-0.848714352,0.2653971909999999,PGC2919
2920,,,,12.521965,-1.95182693,55.1823044,9.52728748,-0.3389821949999999,0.281371295,PGC2920
2928,,,,12.540638,31.7313194,70.9578247,9.83873081,-0.5489803549999999,0.4140119549999999,PGC2928
2938,,,,12.6354885,-8.65163231,53.4318123,10.7135563,-0.3912520709999999,0.5,PGC2938
2949,,,,12.6743851,-1.91025198,58.1567688,11.1410589,-0.0756902247999999,0.5,PGC2949
2959,,,,12.7017822,-6.88568544,67.639473,10.8176832,-0.7759424449999999,0.5,PGC2959
2964,,,,12.7116299,28.7009487,68.5488129,9.64586449,-0.433621645,0.333598316,PGC2964
2978,,,,12.7519293,-51.3272896,64.6844788,9.3530407,-0.7844398019999999,0.348315388,PGC2978
2980,,,,12.7578659,-7.05702114,19.5,9.8806181,-0.5233061909999999,0.4183819289999999,PGC2980
2984,,,,12.7688103,-7.06614208,19.5,9.59506035,-0.0794542059,0.237244502,PGC2984
2992,,,,12.8002319,12.0245419,29.3764915,8.79277515,-1.96911108,0.450150579,PGC2992
2995,,,,12.821867,-8.5968399,61.1223526,,,,PGC2995
3003,,,,12.8378792,-78.84860229999998,64.6844788,9.746562,-0.0462789087999999,0.264132231,PGC3003
3004,,,,12.8447561,-8.51849747,59.9239311,9.09656143,-0.544258475,0.2298008199999999,PGC3004
3020,,,,12.893774,29.7164211,60.6457253,9.86768246,-0.3741801679999999,0.3753044899999999,PGC3020
3037,,,,12.987792,-43.4764633,53.4318123,9.3307066,-0.295613587,0.226627707,PGC3037
3051,,,,13.0179167,47.5505295,12.0,9.84106541,0.219710335,0.225545511,PGC3051
3055,,,,13.0372076,-2.21844435,55.7956238,10.7147522,0.149365291,0.4625763299999999,PGC3055
3062,,,,13.0717878,-3.96724844,30.4799995,8.77197933,-1.09212303,0.280856639,PGC3062
3081,,,,13.1462078,29.2072773,73.5867844,9.61803913,-0.716219604,0.3996977509999999,PGC3081
3086,,,,13.1647997,39.8855667,59.9239311,9.37161064,-0.37707752,0.2539666589999999,PGC3086
3089,,,,13.1763535,-31.2058048,21.5,10.4520645,0.160474211,0.3883765639999999,PGC3089
3094,,,,13.1711254,-83.8551407,64.091423,10.8708277,-0.8866472239999998,0.5,PGC3094
3095,,,,13.1897011,-31.7181759,20.6918926,8.29827309,-1.92212451,0.369703799,PGC3095
3100,,,,13.215126,-27.3256111,24.1657448,8.22052479,-1.75025058,0.241722614,PGC3100
3108,,,,13.2430353,29.0324249,73.6206512,10.0158253,0.4959885179999999,0.203904167,PGC3108
3109,,,,13.2198677,1.21403742,25.3279591,,,,PGC3109
3133,,,,13.3610849,29.2703342,62.661377,10.6142578,-0.1295633609999999,0.5,PGC3133
3147,,,,13.3862085,2.92423606,70.631752,10.4260807,-0.0681497231,0.442952573,PGC3147
3151,,,,13.3955517,12.693347,271.643921,11.9553194,2.35619259,0.220726863,PGC3151
3156,,,,13.4101238,41.1004181,73.6206512,10.0600548,-0.4093435999999999,0.4361580609999999,PGC3156
3157,,,,13.4251671,18.0967216,65.8566589,9.38909721,-0.722140074,0.34163028,PGC3157
3171,,,,13.4805641,24.772131,72.4102173,10.2428923,0.314038068,0.296377987,PGC3171
3183,,,,13.5164156,73.0847778,67.5149689,10.4921608,1.61975062,0.1999999879999999,PGC3183
3217,,,,13.6740417,5.77386093,65.8566589,10.5032387,-0.2651120129999999,0.5,PGC3217
3219,,,,13.6784611,21.5225163,39.9025192,9.5917511,-0.492361724,0.3347648679999999,PGC3219
3222,,,,13.6958342,31.3659725,70.5991821,9.73382568,-0.0425706096,0.260328233,PGC3222
3235,,,,13.7095003,29.2467213,70.0487442,10.4910011,0.7205270529999999,0.258963376,PGC3235
3238,,,,13.7230244,-37.6844749,2.07999992,9.29387474,-0.828363538,0.344427586,PGC3238
3247,,,,13.7457972,30.8053741,69.4384384,10.4544077,-0.37640515,0.5,PGC3247
3250,,,,13.7597408,-7.3331275,30.8999996,9.36021805,-0.573640645,0.297590226,PGC3250
3260,,,,13.7809677,31.5426216,,,,,PGC3260
3274,,,,13.8402519,31.6769619,,,,,PGC3274
3283,,,,13.8775816,-24.1604347,65.8566589,9.10618782,-0.775142014,0.284956723,PGC3283
3287,,,,13.8952379,-24.1533527,99.8159332,10.6106558,0.737415016,0.283028781,PGC3287
3292,,,,13.9369173,-50.4640274,64.6844788,10.0649128,0.723564804,0.1999999879999999,PGC3292
3306,,,,13.9661417,-9.98565865,241.101685,11.6774626,-0.4006176289999999,0.5,PGC3306
3309,,,,13.9876022,-59.6670036,68.2338104,9.98439312,-0.238060877,0.370239317,PGC3309
3326,,,,14.0251245,24.1268616,73.6206512,10.8864927,-0.8878307939999999,0.5,PGC3326
3332,,,,14.038887,31.0739689,68.0142059,9.9543705,-0.2700175639999999,0.3707431849999999,PGC3332
3351,,,,14.0880194,39.8258286,24.1657448,9.04703045,-0.743866801,0.263681531,PGC3351
3367,,,,14.1357498,-1.7719444,56.9639359,10.6922817,-0.5584650039999999,0.5,PGC3367
3377,,,,14.177702,-9.91387367,80.797821,11.0138187,0.953784168,0.328708887,PGC3377
3416,,,,14.3116713,-40.9591522,46.9461899,10.4006939,-1.12334013,0.5,PGC3416
3420,,,,14.3321667,23.8899727,71.219696,9.5927248,-0.201325804,0.2644129989999999,PGC3420
3422,,,,14.3357315,-42.6705093,54.600956,8.77599239,-1.23440611,0.316341072,PGC3422
3429,,,,14.369792,-4.15941525,38.1417313,9.24904823,-1.02778614,0.31703186,PGC3429
3443,,,,14.4135704,-5.08608961,69.4384384,9.80395889,0.221041173,0.2172410039999999,PGC3443
3455,,,,14.4536762,30.352354,73.6206512,11.6666555,0.375337601,0.5,PGC3455
3466,,,,14.5052156,30.705101,67.3596268,9.69316578,-0.447386384,0.3491006199999999,PGC3466
3475,,,,14.545578,-8.217011449999998,65.2830276,10.8284874,-0.6382898089999999,0.5,PGC3475
3486,,,,14.5992489,-8.40775013,61.71632,10.8271694,-0.247490495,0.5,PGC3486
3526,,,,14.7416306,-18.7426434,25.1000004,9.90419197,-0.54144311,0.4296826719999999,PGC3526
3528,,,,14.7593994,48.0189018,28.2999992,8.64003372,-0.7153910989999999,0.1999999879999999,PGC3528
3533,,,,14.7539701,-86.28508759999998,65.8566589,9.74415398,-0.307739973,0.326669604,PGC3533
3543,,,,14.8263254,-20.5790863,40.7400017,9.01521111,-1.2756412,0.388181567,PGC3543
3549,,,,14.8514881,-34.3289032,48.1060791,10.6292486,-0.6497610809999999,0.5,PGC3549
3554,,,,14.8725643,-36.1865997,44.4599991,9.25890827,-0.282419741,0.2084063439999999,PGC3554
3555,,,,14.8844995,31.7980824,68.2338104,9.67543411,-0.0483618676999999,0.248304293,PGC3555
3559,,,,14.901,35.5603065,34.8300018,9.47574806,-0.606909871,0.334397852,PGC3559
3564,,,,14.9153748,29.337389,71.8124466,10.2727718,-0.625862718,0.5,PGC3564
3572,,,,14.9585114,-7.57801771,19.5,9.71214008,0.125525981,0.2180338649999999,PGC3572
3575,,,,14.972084,31.826973,65.8566589,10.2708492,-0.0446206704,0.3947006759999999,PGC3575
3603,,,,15.1171665,47.995224,28.2999992,9.79894638,-0.2996827069999999,0.3384335339999999,PGC3603
3606,,,,15.135396,30.7971783,74.54179379999998,10.4333191,0.0675749107999999,0.4081118109999999,PGC3606
3608,,,,15.1424789,-57.7482986,48.1060791,9.06006336,-0.418106586,0.1999999879999999,PGC3608
3611,,,,15.1519575,30.6687088,72.71096799999998,11.0538673,0.688568473,0.407992572,PGC3611
3620,,,,15.1909552,-9.18571281,64.0619431,10.4910755,0.2865008709999999,0.3655918839999999,PGC3620
3629,,,,15.1911879,-85.5229111,63.4745903,10.127389,-0.194808051,0.396487653,PGC3629
3635,,,,15.2308664,47.6820145,28.2999992,10.062088,0.0524136051999999,0.316161901,PGC3635
3646,,,,15.2571669,29.6017494,73.6206512,9.64728355,0.17036882,0.1999999879999999,PGC3646
3662,,,,15.3311977,-9.84529114,65.2529984,9.97881794,0.4951034189999999,0.1999999879999999,PGC3662
3667,,,,15.3546753,7.62588358,30.0,8.83596992,-0.930490911,0.2580400999999999,PGC3667
3671,,,,15.3912964,-7.58815813,11.3999996,8.998039249999998,-1.13809168,0.3479706049999999,PGC3671
3685,,,,15.4471245,31.2250004,72.4102173,9.57476807,-0.346690327,0.294590026,PGC3685
3688,,,,15.4419174,3.08200002,62.8926926,9.28923512,-0.750006795,0.32350862,PGC3688
3689,,,,15.4960155,-6.38660431,32.8851433,9.0150919,-1.32586372,0.401483148,PGC3689
3693,,,,15.4909925,-1.93671668,60.5062561,10.6696243,-0.236101434,0.5,PGC3693
3700,,,,15.5427094,32.4516945,63.4745903,10.3654671,-0.901109576,0.5,PGC3700
3703,,,,15.5755825,-6.8737359,68.2338104,10.190074,-1.97582352,0.5,PGC3703
3710,,,,15.5856438,-54.3258247,16.0694256,8.75654221,-2.19918036,0.5,PGC3710
3713,,,,15.6001368,26.621397,73.6206512,9.8514967,-0.0700925215999999,0.294621676,PGC3713
3714,,,,15.6022043,-1.95904183,58.1567688,10.2031183,-0.00964340661,0.367717654,PGC3714
3733,,,,15.6827364,-80.2339096,22.4284897,8.86422825,-1.07730412,0.299452007,PGC3733
3743,,,,15.7142992,-65.6099777,26.5,10.3928747,-0.319527149,0.5,PGC3743
3757,,,,15.793437,-3.61016679,36.3914909,9.4200058,-0.5174675579999999,0.2984665329999999,PGC3757
3763,,,,15.8183746,22.3427219,68.2338104,10.2825747,0.7823374269999999,0.1999999879999999,PGC3763
3768,,,,15.8411465,-6.33923626,32.0,10.6523104,-0.502846599,0.5,PGC3768
3833,,,,16.1702309,-0.802723229,73.6206512,10.8151722,-1.3101958,0.5,PGC3833
3834,,,,16.1754704,-37.6367569,54.0007668,9.68951035,-0.2917987699999999,0.309167892,PGC3834
3837,,,,16.1923923,32.9674301,61.1223526,9.82715988,-0.507849395,0.3998976349999999,PGC3837
3839,,,,16.2069473,-57.3774185,49.2946815,8.68079758,-0.8280906679999999,0.201627165,PGC3839
3844,,,,16.1991653,2.11773133,0.75,8.030318259999998,-2.54589486,0.465581566,PGC3844
3848,,,,16.2578926,-6.73497677,23.5830555,8.78670788,-1.4547708,0.307942837,PGC3848
3853,,,,16.2703114,-6.21237516,11.3999996,9.52217197,-0.8821008209999999,0.4184760149999999,PGC3853
3855,,,,16.2864342,-6.2798152,31.7700005,9.65842819,-2.08492756,0.5,PGC3855
3866,,,,16.3290024,31.6821098,,,,,PGC3866
3924,,,,16.6026249,33.7705002,67.639473,9.66601181,-0.296417058,0.30454278,PGC3924
3926,,,,16.6351662,-23.6787643,48.1060791,9.41859722,-0.5308352109999999,0.301372945,PGC3926
3928,,,,16.6290836,-2.19663882,56.3638191,9.77128124,-0.4482236499999999,0.36947152,PGC3928
3943,,,,16.7252369,1.94555223,67.0501556,9.77901459,0.6379164459999999,0.1999999879999999,PGC3943
3948,,,,16.7594414,-80.3077011,58.1567688,11.055191,0.250421047,0.462574631,PGC3948
3952,,,,16.7738476,32.7950668,74.1994095,10.7964001,-0.8633413909999998,0.5,PGC3952
3969,,,,16.8229942,32.4824753,65.8566589,11.0365744,-0.2786389289999999,0.5,PGC3969
3971,,,,16.8358536,-36.7551804,54.600956,9.68388844,0.1974143979999999,0.1999999879999999,PGC3971
3975,,,,16.8435421,33.0672493,70.0165176,10.437417,-1.27525151,0.5,PGC3975
3980,,,,16.8548164,-69.8793335,19.7000008,9.48859024,-0.401082993,0.286950111,PGC3980
3983,,,,16.8541012,32.2924728,62.8926926,10.6573582,-0.851415455,0.5,PGC3983
3984,,,,16.8632278,32.3198242,73.6206512,10.8384981,-0.769710004,0.5,PGC3984
3987,,,,16.8875828,32.3910561,70.0165176,10.0963316,-1.36605811,0.5,PGC3987
3994,,,,16.8985004,34.0322762,67.0501556,9.75558567,-0.502852678,0.3796469869999999,PGC3994
4016,,,,16.9892082,33.3030014,62.2873993,9.57865334,-0.420884401,0.3136563,PGC4016
4019,,,,17.0170403,21.1205006,73.6206512,10.4409609,-0.946656942,0.5,PGC4019
4020,,,,17.0197926,33.4532776,69.4384384,10.2648869,0.2681588229999999,0.312963217,PGC4020
4021,,,,17.0539303,32.4535255,70.631752,,,,PGC4021
4023,,,,17.0361671,-58.4546394,67.639473,10.4376755,0.153763369,0.3863494989999999,PGC4023
4042,,,,17.0974712,33.1336594,69.4384384,10.9364252,-1.34318197,0.5,PGC4042
4049,,,,17.1084652,33.1480255,65.2529984,10.4932508,-0.951077878,0.5,PGC4049
4051,,,,17.1295013,33.1091805,73.6206512,10.2326956,-1.01710033,0.5,PGC4051
4063,,,,17.1541653,1.64111114,26.7000008,9.1020155,-1.18544555,0.3872859479999999,PGC4063
4090,,,,17.2234497,32.5143509,73.6206512,10.3627748,-1.25217223,0.5,PGC4090
4107,,,,17.2977409,-1.5787307,59.3198471,,,,PGC4107
4110,,,,17.3083458,32.1511917,63.4162178,10.2426605,-0.1393699499999999,0.412483931,PGC4110
4125,,,,17.3606777,-2.85302901,62.8926926,9.306492810000002,-0.5657387969999998,0.2827886339999999,PGC4125
4127,,,,17.3426971,-1.69585383,56.3638191,10.4074764,-0.963806629,0.5,PGC4127
4142,,,,17.4401016,13.3083296,61.1223526,9.23670483,-0.7255858179999999,0.304509103,PGC4142
4143,,,,17.4228325,-2.26708341,29.6499996,9.01024723,-1.34694839,0.405822426,PGC4143
4151,,,,17.4897327,-1.74884772,55.1823044,9.83551025,-0.3835549059999999,0.36935696,PGC4151
4173,,,,17.5807285,-35.7362633,58.0800018,10.0624123,-0.3589965399999999,0.423108786,PGC4173
4184,,,,17.6206512,43.2877884,73.6206512,9.94531345,0.3445937339999999,0.221070811,PGC4184
4194,,,,17.6541462,-7.6209445,58.7489433,10.7686319,-1.23235321,0.5,PGC4194
4206,,,,17.685091,33.0314674,69.4384384,9.27211475,-0.813882172,0.3352403339999999,PGC4206
4210,,,,17.6846008,33.5584335,,,,,PGC4210
4234,,,,17.7817917,33.2270012,70.0487442,10.336359,-1.09498644,0.5,PGC4234
4235,,,,17.7709999,33.8356094,67.639473,,,,PGC4235
4248,,,,17.8021851,-58.8389053,66.4660492,9.48250008,-1.05428612,0.454661757,PGC4248
4266,,,,17.8425426,-29.234417,21.5,9.28132725,-0.7068752649999999,0.245792732,PGC4266
4274,,,,17.8652248,-38.0834999,51.0499992,11.0027466,1.08682716,0.293253541,PGC4274
4286,,,,17.9315434,35.2761307,72.6774445,10.1156549,-0.0151788648,0.3466182649999999,PGC4286
4295,,,,17.9582291,-1.6550833,69.4384384,9.40574074,0.319828451,0.1999999879999999,PGC4295
4303,,,,17.9849586,32.4673042,73.0130463,9.55151749,-0.817765296,0.409060776,PGC4303
4315,,,,18.0390835,12.2439165,60.5062561,10.1119576,-0.198211506,0.393294305,PGC4315
4320,,,,18.0402508,32.1231384,74.1994095,11.0163603,-0.281006038,0.5,PGC4320
4325,,,,18.0587921,-58.2479172,67.639473,11.1681881,0.585500121,0.467381209,PGC4325
4327,,,,18.0618763,-36.2342567,49.2946815,9.10407543,-1.95324385,0.5,PGC4327
4338,,,,18.090847,33.3645058,70.631752,10.5455465,-1.72297537,0.5,PGC4338
4344,,,,18.1252308,-58.2076645,66.4660492,9.34497833,-0.8054161669999998,0.3516203459999999,PGC4344
4363,,,,18.2025013,-0.2901796999999999,75.40504459999998,10.8670197,-0.0670359581999999,0.5,PGC4363
4367,,,,18.2322254,0.981530607,14.8000002,9.40213108,-0.3222280739999999,0.248431861,PGC4367
4368,,,,18.2392082,-0.3450078959999999,80.797821,,,,PGC4368
4387,,,,18.302084,34.9658318,75.09307099999998,,,,PGC4387
4406,,,,18.3911934,-37.9017067,46.9461899,10.2892838,0.16649048,0.344569027,PGC4406
4435,,,,18.5061913,-57.9353027,67.639473,9.91737366,0.218095049,0.242776811,PGC4435
4440,,,,18.529192,-32.6508636,48.3100014,10.5525742,0.347529858,0.365713626,PGC4440
4443,,,,18.5170326,-1.74223471,70.0165176,10.0539703,-0.1621121319999999,0.368581086,PGC4443
4447,,,,18.5560837,32.6349716,71.219696,,,,PGC4447
4461,,,,18.5917397,-55.400135,48.7079811,10.4879332,0.55825752,0.2965767979999999,PGC4461
4468,,,,18.6037922,-55.3971405,49.2946815,10.4694834,0.514831781,0.3026444609999999,PGC4468
4472,,,,18.6047993,34.0581589,63.4745903,9.26202583,-0.963035285,0.303754538,PGC4472
4474,,,,18.6117096,-25.3834991,50.4661369,9.42371082,-0.7022856469999998,0.3453848359999999,PGC4474
